run_id,condition,seed,bank,scenario_id,term_reason,completion,collision,timeout,merge_order,role_V0,speed_class_V0,merge_position_V0,hard_brake_count_V0,role_V1,speed_class_V1,merge_position_V1,hard_brake_count_V1,role_V2,speed_class_V2,merge_position_V2,hard_brake_count_V2,role_V3,speed_class_V3,merge_position_V3,hard_brake_count_V3
mean_910102,mean,910102,H0,H0_00117,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,14,mainline,homogeneous,,6,mainline,homogeneous,,15
mean_910102,mean,910102,H0,H0_00118,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00119,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00120,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,7,mainline,homogeneous,,10,mainline,homogeneous,,3
mean_910102,mean,910102,H0,H0_00121,collision,0,1,0,DNF,ramp,homogeneous,,4,ramp,homogeneous,,14,mainline,homogeneous,,0,mainline,homogeneous,,12
mean_910102,mean,910102,H0,H0_00122,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00123,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,11,mainline,homogeneous,,6,mainline,homogeneous,,10
mean_910102,mean,910102,H0,H0_00124,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,3,mainline,homogeneous,,0,mainline,homogeneous,,3
mean_910102,mean,910102,H0,H0_00125,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,4,mainline,homogeneous,,4,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00126,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00127,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,4,mainline,homogeneous,,0,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00128,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,30,ramp,homogeneous,1,3,mainline,homogeneous,2,6,mainline,homogeneous,3,17
mean_910102,mean,910102,H0,H0_00129,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,5,mainline,homogeneous,,2,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00130,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00131,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00132,collision,0,1,0,DNF,ramp,homogeneous,,2,ramp,homogeneous,,14,mainline,homogeneous,,5,mainline,homogeneous,,13
mean_910102,mean,910102,H0,H0_00133,collision,0,1,0,DNF,ramp,homogeneous,,15,ramp,homogeneous,,5,mainline,homogeneous,,5,mainline,homogeneous,,14
mean_910102,mean,910102,H0,H0_00134,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,5,mainline,homogeneous,,5,mainline,homogeneous,,15
mean_910102,mean,910102,H0,H0_00135,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,6,mainline,homogeneous,,14,mainline,homogeneous,,9
mean_910102,mean,910102,H0,H0_00136,collision,0,1,0,DNF,ramp,homogeneous,,4,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00137,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,26,mainline,homogeneous,,6,mainline,homogeneous,,20
mean_910102,mean,910102,H0,H0_00138,collision,0,1,0,DNF,ramp,homogeneous,,2,ramp,homogeneous,,14,mainline,homogeneous,,5,mainline,homogeneous,,15
mean_910102,mean,910102,H0,H0_00139,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,10,mainline,homogeneous,,15,mainline,homogeneous,,8
mean_910102,mean,910102,H0,H0_00140,collision,0,1,0,DNF,ramp,homogeneous,,25,ramp,homogeneous,,3,mainline,homogeneous,,8,mainline,homogeneous,,26
mean_910102,mean,910102,H0,H0_00141,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,3
mean_910102,mean,910102,H0,H0_00142,collision,0,1,0,DNF,ramp,homogeneous,,12,ramp,homogeneous,,2,mainline,homogeneous,,14,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00143,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,4,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00144,collision,0,1,0,DNF,ramp,homogeneous,,13,ramp,homogeneous,,4,mainline,homogeneous,,12,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00145,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,12,mainline,homogeneous,,3,mainline,homogeneous,,10
mean_910102,mean,910102,H0,H0_00146,collision,0,1,0,DNF,ramp,homogeneous,,25,ramp,homogeneous,,2,mainline,homogeneous,,6,mainline,homogeneous,,26
mean_910102,mean,910102,H0,H0_00147,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,27,mainline,homogeneous,,6,mainline,homogeneous,,28
mean_910102,mean,910102,H0,H0_00148,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00149,collision,0,1,0,DNF,ramp,homogeneous,,1,ramp,homogeneous,,13,mainline,homogeneous,,6,mainline,homogeneous,,12
mean_910102,mean,910102,H0,H0_00150,success,1,0,0,V1>V2>V3>V0,ramp,homogeneous,4,33,ramp,homogeneous,1,4,mainline,homogeneous,2,8,mainline,homogeneous,3,18
mean_910102,mean,910102,H0,H0_00151,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,4,mainline,homogeneous,,0,mainline,homogeneous,,1
mean_910102,mean,910102,H0,H0_00152,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,5,mainline,homogeneous,,14,mainline,homogeneous,,4
mean_910102,mean,910102,H0,H0_00153,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,3,mainline,homogeneous,,5,mainline,homogeneous,,15
mean_910102,mean,910102,H0,H0_00154,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00155,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,9,mainline,homogeneous,,6,mainline,homogeneous,,6
mean_910102,mean,910102,H0,H0_00156,collision,0,1,0,DNF,ramp,homogeneous,,11,ramp,homogeneous,,0,mainline,homogeneous,,6,mainline,homogeneous,,8
mean_910102,mean,910102,H0,H0_00157,collision,0,1,0,DNF,ramp,homogeneous,,26,ramp,homogeneous,,2,mainline,homogeneous,,26,mainline,homogeneous,,6
mean_910102,mean,910102,H0,H0_00158,collision,0,1,0,DNF,ramp,homogeneous,,15,ramp,homogeneous,,2,mainline,homogeneous,,16,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00159,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,7,mainline,homogeneous,,2,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00160,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,12,mainline,homogeneous,,1,mainline,homogeneous,,8
mean_910102,mean,910102,H0,H0_00161,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,5,mainline,homogeneous,,13,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00162,collision,0,1,0,DNF,ramp,homogeneous,,12,ramp,homogeneous,,0,mainline,homogeneous,,5,mainline,homogeneous,,11
mean_910102,mean,910102,H0,H0_00163,collision,0,1,0,DNF,ramp,homogeneous,,12,ramp,homogeneous,,5,mainline,homogeneous,,2,mainline,homogeneous,,11
mean_910102,mean,910102,H0,H0_00164,collision,0,1,0,DNF,ramp,homogeneous,,15,ramp,homogeneous,,2,mainline,homogeneous,,16,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00165,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,15,mainline,homogeneous,,15,mainline,homogeneous,,1
mean_910102,mean,910102,H0,H0_00166,collision,0,1,0,DNF,ramp,homogeneous,,11,ramp,homogeneous,,0,mainline,homogeneous,,10,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00167,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,12,mainline,homogeneous,,5,mainline,homogeneous,,11
mean_910102,mean,910102,H0,H0_00168,collision,0,1,0,DNF,ramp,homogeneous,,1,ramp,homogeneous,,14,mainline,homogeneous,,14,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00169,collision,0,1,0,DNF,ramp,homogeneous,,15,ramp,homogeneous,,2,mainline,homogeneous,,5,mainline,homogeneous,,16
mean_910102,mean,910102,H0,H0_00170,collision,0,1,0,DNF,ramp,homogeneous,,2,ramp,homogeneous,,13,mainline,homogeneous,,15,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00171,collision,0,1,0,DNF,ramp,homogeneous,,15,ramp,homogeneous,,4,mainline,homogeneous,,15,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00172,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,25,mainline,homogeneous,,6,mainline,homogeneous,,26
mean_910102,mean,910102,H0,H0_00173,collision,0,1,0,DNF,ramp,homogeneous,,25,ramp,homogeneous,,2,mainline,homogeneous,,26,mainline,homogeneous,,6
mean_910102,mean,910102,H0,H0_00174,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00175,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00176,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,16,mainline,homogeneous,,5,mainline,homogeneous,,14
mean_910102,mean,910102,H0,H0_00177,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00178,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,12,mainline,homogeneous,,3,mainline,homogeneous,,8
mean_910102,mean,910102,H0,H0_00179,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00180,collision,0,1,0,DNF,ramp,homogeneous,,15,ramp,homogeneous,,5,mainline,homogeneous,,5,mainline,homogeneous,,16
mean_910102,mean,910102,H0,H0_00181,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,5,mainline,homogeneous,,1,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00182,collision,0,1,0,DNF,ramp,homogeneous,,11,ramp,homogeneous,,0,mainline,homogeneous,,6,mainline,homogeneous,,10
mean_910102,mean,910102,H0,H0_00183,collision,0,1,0,DNF,ramp,homogeneous,,13,ramp,homogeneous,,0,mainline,homogeneous,,12,mainline,homogeneous,,6
mean_910102,mean,910102,H0,H0_00184,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,4,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00185,collision,0,1,0,DNF,ramp,homogeneous,,15,ramp,homogeneous,,11,mainline,homogeneous,,8,mainline,homogeneous,,16
mean_910102,mean,910102,H0,H0_00186,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,14,mainline,homogeneous,,13,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00187,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,7,mainline,homogeneous,,15,mainline,homogeneous,,10
mean_910102,mean,910102,H0,H0_00188,collision,0,1,0,DNF,ramp,homogeneous,,4,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00189,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,1,mainline,homogeneous,,13,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00190,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00191,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,31,ramp,homogeneous,1,2,mainline,homogeneous,3,20,mainline,homogeneous,2,6
mean_910102,mean,910102,H0,H0_00192,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00193,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,4,mainline,homogeneous,,0,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00194,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,6,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00195,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00196,collision,0,1,0,DNF,ramp,homogeneous,,11,ramp,homogeneous,,0,mainline,homogeneous,,5,mainline,homogeneous,,9
mean_910102,mean,910102,H0,H0_00197,collision,0,1,0,DNF,ramp,homogeneous,,1,ramp,homogeneous,,14,mainline,homogeneous,,13,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00198,collision,0,1,0,DNF,ramp,homogeneous,,26,ramp,homogeneous,,8,mainline,homogeneous,,5,mainline,homogeneous,,27
mean_910102,mean,910102,H0,H0_00199,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,11,mainline,homogeneous,,8,mainline,homogeneous,,7
mean_910102,mean,910102,H0,H0_00200,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,0,mainline,homogeneous,,3,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00201,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00202,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,26,mainline,homogeneous,,6,mainline,homogeneous,,21
mean_910102,mean,910102,H0,H0_00203,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00204,collision,0,1,0,DNF,ramp,homogeneous,,12,ramp,homogeneous,,0,mainline,homogeneous,,11,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00205,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,26,mainline,homogeneous,,22,mainline,homogeneous,,6
mean_910102,mean,910102,H0,H0_00206,collision,0,1,0,DNF,ramp,homogeneous,,12,ramp,homogeneous,,5,mainline,homogeneous,,2,mainline,homogeneous,,11
mean_910102,mean,910102,H0,H0_00207,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,13,mainline,homogeneous,,12,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00208,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,2
mean_910102,mean,910102,H0,H0_00209,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,2,mainline,homogeneous,,5,mainline,homogeneous,,14
mean_910102,mean,910102,H0,H0_00210,collision,0,1,0,DNF,ramp,homogeneous,,4,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00211,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,3,ramp,homogeneous,4,30,mainline,homogeneous,3,17,mainline,homogeneous,2,6
mean_910102,mean,910102,H0,H0_00212,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00213,collision,0,1,0,DNF,ramp,homogeneous,,2,ramp,homogeneous,,14,mainline,homogeneous,,15,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00214,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00215,success,1,0,0,V1>V3>V2>V0,ramp,homogeneous,4,30,ramp,homogeneous,1,2,mainline,homogeneous,3,18,mainline,homogeneous,2,6
mean_910102,mean,910102,H0,H0_00216,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,7,mainline,homogeneous,,9,mainline,homogeneous,,15
mean_910102,mean,910102,H0,H0_00217,collision,0,1,0,DNF,ramp,homogeneous,,1,ramp,homogeneous,,13,mainline,homogeneous,,12,mainline,homogeneous,,6
mean_910102,mean,910102,H0,H0_00218,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,14,mainline,homogeneous,,13,mainline,homogeneous,,1
mean_910102,mean,910102,H0,H0_00219,collision,0,1,0,DNF,ramp,homogeneous,,2,ramp,homogeneous,,27,mainline,homogeneous,,6,mainline,homogeneous,,28
mean_910102,mean,910102,H0,H0_00220,collision,0,1,0,DNF,ramp,homogeneous,,13,ramp,homogeneous,,7,mainline,homogeneous,,3,mainline,homogeneous,,14
mean_910102,mean,910102,H0,H0_00221,collision,0,1,0,DNF,ramp,homogeneous,,25,ramp,homogeneous,,6,mainline,homogeneous,,26,mainline,homogeneous,,4
mean_910102,mean,910102,H0,H0_00222,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00223,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00224,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,18,mainline,homogeneous,,5,mainline,homogeneous,,24
mean_910102,mean,910102,H0,H0_00225,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,2,mainline,homogeneous,,15,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00226,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,13,mainline,homogeneous,,12,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00227,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00228,success,1,0,0,V0>V3>V2>V1,ramp,homogeneous,1,3,ramp,homogeneous,4,30,mainline,homogeneous,3,18,mainline,homogeneous,2,6
mean_910102,mean,910102,H0,H0_00229,collision,0,1,0,DNF,ramp,homogeneous,,2,ramp,homogeneous,,9,mainline,homogeneous,,5,mainline,homogeneous,,6
mean_910102,mean,910102,H0,H0_00230,collision,0,1,0,DNF,ramp,homogeneous,,16,ramp,homogeneous,,5,mainline,homogeneous,,14,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00231,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,2,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00232,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00233,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00234,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00235,collision,0,1,0,DNF,ramp,homogeneous,,11,ramp,homogeneous,,6,mainline,homogeneous,,2,mainline,homogeneous,,7
mean_910102,mean,910102,H0,H0_00236,collision,0,1,0,DNF,ramp,homogeneous,,0,ramp,homogeneous,,11,mainline,homogeneous,,6,mainline,homogeneous,,8
mean_910102,mean,910102,H0,H0_00237,collision,0,1,0,DNF,ramp,homogeneous,,25,ramp,homogeneous,,2,mainline,homogeneous,,23,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00238,collision,0,1,0,DNF,ramp,homogeneous,,14,ramp,homogeneous,,1,mainline,homogeneous,,5,mainline,homogeneous,,14
mean_910102,mean,910102,H0,H0_00239,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,1,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00240,collision,0,1,0,DNF,ramp,homogeneous,,4,ramp,homogeneous,,13,mainline,homogeneous,,12,mainline,homogeneous,,8
mean_910102,mean,910102,H0,H0_00241,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,14,mainline,homogeneous,,5,mainline,homogeneous,,15
mean_910102,mean,910102,H0,H0_00242,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00243,collision,0,1,0,DNF,ramp,homogeneous,,8,ramp,homogeneous,,5,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00244,collision,0,1,0,DNF,ramp,homogeneous,,1,ramp,homogeneous,,14,mainline,homogeneous,,15,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00245,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00246,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,14,mainline,homogeneous,,14,mainline,homogeneous,,9
mean_910102,mean,910102,H0,H0_00247,collision,0,1,0,DNF,ramp,homogeneous,,7,ramp,homogeneous,,5,mainline,homogeneous,,3,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00248,collision,0,1,0,DNF,ramp,homogeneous,,5,ramp,homogeneous,,7,mainline,homogeneous,,2,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00249,collision,0,1,0,DNF,ramp,homogeneous,,25,ramp,homogeneous,,8,mainline,homogeneous,,25,mainline,homogeneous,,4
mean_910102,mean,910102,H0,H0_00250,collision,0,1,0,DNF,ramp,homogeneous,,13,ramp,homogeneous,,0,mainline,homogeneous,,12,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00251,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,8,mainline,homogeneous,,0,mainline,homogeneous,,0
mean_910102,mean,910102,H0,H0_00252,collision,0,1,0,DNF,ramp,homogeneous,,13,ramp,homogeneous,,0,mainline,homogeneous,,12,mainline,homogeneous,,5
mean_910102,mean,910102,H0,H0_00253,collision,0,1,0,DNF,ramp,homogeneous,,13,ramp,homogeneous,,2,mainline,homogeneous,,5,mainline,homogeneous,,15
mean_910102,mean,910102,H0,H0_00254,collision,0,1,0,DNF,ramp,homogeneous,,6,ramp,homogeneous,,7,mainline,homogeneous,,0,mainline,homogeneous,,3
mean_910102,mean,910102,H0,H0_00255,collision,0,1,0,DNF,ramp,homogeneous,,3,ramp,homogeneous,,14,mainline,homogeneous,,15,mainline,homogeneous,,5
maximin_900101,maximin,900101,H1,H1_00000,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,2
maximin_900101,maximin,900101,H1,H1_00001,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,1,ramp,fast,3,0,mainline,fast,1,0,mainline,slow,4,2
maximin_900101,maximin,900101,H1,H1_00002,success,1,0,0,V2>V0>V1>V3,ramp,slow,2,0,ramp,fast,3,0,mainline,slow,1,0,mainline,fast,4,0
maximin_900101,maximin,900101,H1,H1_00003,success,1,0,0,V2>V1>V0>V3,ramp,slow,3,0,ramp,fast,2,1,mainline,fast,1,0,mainline,slow,4,1
maximin_900101,maximin,900101,H1,H1_00004,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,0,ramp,slow,4,0,mainline,slow,2,1,mainline,fast,3,0
maximin_900101,maximin,900101,H1,H1_00005,success,1,0,0,V0>V3>V2>V1,ramp,fast,1,0,ramp,slow,4,2,mainline,fast,3,0,mainline,slow,2,0
maximin_900101,maximin,900101,H1,H1_00006,success,1,0,0,V1>V3>V2>V0,ramp,slow,4,0,ramp,fast,1,0,mainline,fast,3,0,mainline,slow,2,1
maximin_900101,maximin,900101,H1,H1_00007,success,1,0,0,V2>V1>V3>V0,ramp,slow,4,2,ramp,fast,2,0,mainline,fast,1,0,mainline,slow,3,0
maximin_900101,maximin,900101,H1,H1_00008,success,1,0,0,V3>V1>V0>V2,ramp,fast,3,0,ramp,slow,2,0,mainline,fast,4,0,mainline,slow,1,0
maximin_900101,maximin,900101,H1,H1_00009,success,1,0,0,V1>V3>V0>V2,ramp,slow,3,0,ramp,fast,1,0,mainline,slow,4,2,mainline,fast,2,1
maximin_900101,maximin,900101,H1,H1_00010,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,0,ramp,slow,4,2,mainline,fast,2,1,mainline,slow,3,0
maximin_900101,maximin,900101,H1,H1_00011,success,1,0,0,V3>V0>V2>V1,ramp,slow,2,0,ramp,fast,4,1,mainline,fast,3,0,mainline,slow,1,0
maximin_900101,maximin,900101,H1,H1_00012,success,1,0,0,V3>V1>V0>V2,ramp,fast,3,0,ramp,slow,2,0,mainline,fast,4,0,mainline,slow,1,0
maximin_900101,maximin,900101,H1,H1_00013,success,1,0,0,V0>V2>V3>V1,ramp,fast,1,0,ramp,slow,4,2,mainline,fast,2,2,mainline,slow,3,0
maximin_900101,maximin,900101,H1,H1_00014,success,1,0,0,V3>V0>V1>V2,ramp,slow,2,0,ramp,fast,3,0,mainline,slow,4,2,mainline,fast,1,0
