run_id,condition,seed,bank,scenario_id,term_reason,completion,collision,timeout,merge_order,role_V0,speed_class_V0,window_entry_step_V0,window_exit_step_V0,window_active_steps_V0,brake_action_count_window_V0,brake_rate_window_V0,c_brake_window_V0,hard_brake_events_window_V0,hard_brake_events_episode_V0,role_V1,speed_class_V1,window_entry_step_V1,window_exit_step_V1,window_active_steps_V1,brake_action_count_window_V1,brake_rate_window_V1,c_brake_window_V1,hard_brake_events_window_V1,hard_brake_events_episode_V1,role_V2,speed_class_V2,window_entry_step_V2,window_exit_step_V2,window_active_steps_V2,brake_action_count_window_V2,brake_rate_window_V2,c_brake_window_V2,hard_brake_events_window_V2,hard_brake_events_episode_V2,role_V3,speed_class_V3,window_entry_step_V3,window_exit_step_V3,window_active_steps_V3,brake_action_count_window_V3,brake_rate_window_V3,c_brake_window_V3,hard_brake_events_window_V3,hard_brake_events_episode_V3
maximin_920102,maximin,920102,H1,H1_00120,success,1,0,0,V1>V3>V2>V0,ramp,fast,32.0,62.0,30,0,0.0,0.0,0,0,ramp,slow,19.0,51.0,32,3,0.09375,0.860093,3,3,mainline,fast,29.0,56.0,27,0,0.0,0.018401,0,0,mainline,slow,19.0,52.0,33,4,0.1212121212121212,1.165036,3,3
maximin_920102,maximin,920102,H1,H1_00121,success,1,0,0,V0>V2>V3>V1,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2,mainline,slow,19.0,47.0,28,0,0.0,0.041364,0,0,mainline,fast,26.0,53.0,27,0,0.0,0.012769,0,0
maximin_920102,maximin,920102,H1,H1_00122,success,1,0,0,V1>V3>V2>V0,ramp,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,1,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,fast,25.0,52.0,27,0,0.0,0.015706,0,0,mainline,slow,18.0,47.0,29,0,0.0,0.0,0,0
maximin_920102,maximin,920102,H1,H1_00123,success,1,0,0,V2>V0>V1>V3,ramp,slow,19.0,48.0,29,0,0.0,0.041364,0,0,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,mainline,fast,19.0,45.0,26,0,0.0,0.044123,0,0,mainline,slow,25.0,55.0,30,3,0.1,0.6,2,3
maximin_920102,maximin,920102,H1,H1_00124,success,1,0,0,V3>V1>V0>V2,ramp,slow,24.0,51.0,27,0,0.0,0.043799,0,0,ramp,fast,19.0,49.0,30,14,0.4666666666666667,1.40537,7,12,mainline,slow,24.0,53.0,29,2,0.0689655172413793,0.441364,2,4,mainline,fast,19.0,48.0,29,5,0.1724137931034483,0.432551,2,7
maximin_920102,maximin,920102,H1,H1_00125,success,1,0,0,V2>V1>V0>V3,ramp,fast,27.0,53.0,26,0,0.0,0.010373,0,0,ramp,slow,21.0,49.0,28,0,0.0,0.041364,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,5
maximin_920102,maximin,920102,H1,H1_00126,success,1,0,0,V2>V0>V3>V1,ramp,fast,20.0,47.0,27,0,0.0,0.008623,0,0,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,25.0,52.0,27,0,0.0,0.043907,0,0
maximin_920102,maximin,920102,H1,H1_00127,success,1,0,0,V3>V1>V0>V2,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,ramp,slow,20.0,48.0,28,0,0.0,0.040672,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,2,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0
maximin_920102,maximin,920102,H1,H1_00128,success,1,0,0,V2>V1>V3>V0,ramp,slow,25.0,54.0,29,0,0.0,0.0,0,3,ramp,fast,20.0,47.0,27,0,0.0,0.009851,0,1,mainline,fast,19.0,45.0,26,0,0.0,0.044123,0,0,mainline,slow,25.0,52.0,27,0,0.0,0.043907,0,0
maximin_920102,maximin,920102,H1,H1_00129,success,1,0,0,V1>V2>V3>V0,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,19.0,47.0,28,0,0.0,0.008112,0,0,mainline,fast,26.0,52.0,26,0,0.0,0.012758,0,0
maximin_920102,maximin,920102,H1,H1_00130,success,1,0,0,V0>V3>V2>V1,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,ramp,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,2,mainline,fast,26.0,52.0,26,0,0.0,0.012758,0,0,mainline,slow,18.0,47.0,29,0,0.0,0.008112,0,0
maximin_920102,maximin,920102,H1,H1_00131,success,1,0,0,V2>V0>V1>V3,ramp,slow,20.0,49.0,29,0,0.0,0.041364,0,0,ramp,fast,27.0,53.0,26,0,0.0,0.010373,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,5
maximin_920102,maximin,920102,H1,H1_00132,success,1,0,0,V0>V2>V3>V1,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,ramp,slow,26.0,54.0,28,0,0.0,0.0,0,2,mainline,slow,18.0,48.0,30,0,0.0,0.0,0,0,mainline,fast,26.0,52.0,26,0,0.0,0.012758,0,0
maximin_920102,maximin,920102,H1,H1_00133,success,1,0,0,V2>V1>V3>V0,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,ramp,fast,20.0,47.0,27,0,0.0,0.004274,0,1,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,25.0,52.0,27,0,0.0,0.043907,0,0
maximin_920102,maximin,920102,H1,H1_00134,success,1,0,0,V2>V1>V3>V0,ramp,fast,31.0,60.0,29,0,0.0,0.0,0,0,ramp,slow,18.0,49.0,31,0,0.0,0.0,0,1,mainline,slow,18.0,46.0,28,0,0.0,0.042756,0,0,mainline,fast,28.0,55.0,27,0,0.0,0.002488,0,0
maximin_920102,maximin,920102,H1,H1_00135,success,1,0,0,V3>V1>V2>V0,ramp,fast,30.0,60.0,30,0,0.0,0.0,0,0,ramp,slow,18.0,48.0,30,0,0.0,0.0,0,2,mainline,fast,27.0,54.0,27,0,0.0,0.024428,0,0,mainline,slow,18.0,45.0,27,0,0.0,0.042384,0,0
maximin_920102,maximin,920102,H1,H1_00136,success,1,0,0,V0>V3>V2>V1,ramp,fast,19.0,45.0,26,0,0.0,0.044123,0,0,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,1,mainline,fast,26.0,52.0,26,0,0.0,0.012758,0,0,mainline,slow,19.0,47.0,28,0,0.0,0.008112,0,0
maximin_920102,maximin,920102,H1,H1_00137,success,1,0,0,V0>V2>V3>V1,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,ramp,slow,27.0,56.0,29,1,0.0344827586206896,0.2,1,2,mainline,slow,20.0,48.0,28,0,0.0,0.041364,0,0,mainline,fast,27.0,53.0,26,0,0.0,0.010373,0,0
maximin_920102,maximin,920102,H1,H1_00138,success,1,0,0,V0>V2>V3>V1,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,ramp,slow,27.0,56.0,29,1,0.0344827586206896,0.2,1,2,mainline,slow,20.0,48.0,28,0,0.0,0.041927,0,0,mainline,fast,27.0,54.0,27,0,0.0,0.010382,0,0
maximin_920102,maximin,920102,H1,H1_00139,success,1,0,0,V1>V3>V2>V0,ramp,slow,27.0,55.0,28,1,0.0357142857142857,0.2,1,2,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,fast,26.0,53.0,27,0,0.0,0.012769,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.041927,0,0
maximin_920102,maximin,920102,H1,H1_00140,success,1,0,0,V2>V1>V0>V3,ramp,fast,25.0,52.0,27,0,0.0,0.015706,0,0,ramp,slow,18.0,46.0,28,0,0.0,0.041364,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,2
maximin_920102,maximin,920102,H1,H1_00141,success,1,0,0,V3>V1>V0>V2,ramp,fast,27.0,54.0,27,0,0.0,0.010382,0,0,ramp,slow,21.0,49.0,28,0,0.0,0.040672,0,0,mainline,slow,26.0,55.0,29,0,0.0,0.726256,1,1,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0
maximin_920102,maximin,920102,H1,H1_00142,success,1,0,0,V3>V1>V2>V0,ramp,slow,25.0,54.0,29,0,0.0,0.0,0,0,ramp,fast,19.0,47.0,28,0,0.0,0.004274,0,1,mainline,slow,25.0,52.0,27,0,0.0,0.043907,0,0,mainline,fast,19.0,45.0,26,0,0.0,0.044123,0,0
maximin_920102,maximin,920102,H1,H1_00143,success,1,0,0,V1>V2>V3>V0,ramp,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,1,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.039066,0,0,mainline,fast,25.0,52.0,27,0,0.0,0.015706,0,0
maximin_920102,maximin,920102,H1,H1_00144,collision,0,1,0,V1>V3>V0>V2,ramp,fast,31.0,59.0,28,0,0.0,0.017925,0,0,ramp,slow,18.0,46.0,28,1,0.0357142857142857,0.042756,0,0,mainline,fast,28.0,59.0,31,5,0.1612903225806451,1.444346,1,1,mainline,slow,18.0,52.0,34,0,0.0,0.372797,0,0
maximin_920102,maximin,920102,H1,H1_00145,success,1,0,0,V2>V0>V1>V3,ramp,slow,20.0,48.0,28,0,0.0,0.040672,0,0,ramp,fast,27.0,53.0,26,0,0.0,0.010373,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,25.0,55.0,30,3,0.1,0.6,2,3
maximin_920102,maximin,920102,H1,H1_00146,success,1,0,0,V1>V2>V3>V0,ramp,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,2,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,18.0,47.0,29,0,0.0,0.0,0,0,mainline,fast,25.0,52.0,27,0,0.0,0.015706,0,0
maximin_920102,maximin,920102,H1,H1_00147,success,1,0,0,V0>V2>V3>V1,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2,mainline,slow,19.0,47.0,28,0,0.0,0.008112,0,0,mainline,fast,26.0,53.0,27,0,0.0,0.012769,0,0
maximin_920102,maximin,920102,H1,H1_00148,success,1,0,0,V3>V0>V2>V1,ramp,slow,18.0,48.0,30,0,0.0,0.012817,0,0,ramp,fast,30.0,60.0,30,0,0.0,0.0,0,0,mainline,fast,27.0,54.0,27,0,0.0,0.024475,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.042756,0,0
maximin_920102,maximin,920102,H1,H1_00149,success,1,0,0,V0>V2>V3>V1,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,ramp,slow,27.0,55.0,28,2,0.0714285714285714,0.4,2,3,mainline,slow,20.0,48.0,28,0,0.0,0.041364,0,0,mainline,fast,27.0,53.0,26,1,0.0384615384615384,0.010373,0,0
maximin_920102,maximin,920102,H1,H1_00150,success,1,0,0,V2>V1>V0>V3,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,ramp,slow,20.0,48.0,28,0,0.0,0.041364,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2
maximin_920102,maximin,920102,H1,H1_00151,success,1,0,0,V3>V1>V0>V2,ramp,fast,27.0,53.0,26,0,0.0,0.010373,0,0,ramp,slow,20.0,49.0,29,0,0.0,0.041364,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,1,4,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0
maximin_920102,maximin,920102,H1,H1_00152,success,1,0,0,V3>V1>V2>V0,ramp,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,3,ramp,fast,19.0,47.0,28,0,0.0,0.013688,0,1,mainline,slow,25.0,51.0,26,0,0.0,0.043799,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0
maximin_920102,maximin,920102,H1,H1_00153,success,1,0,0,V1>V2>V3>V0,ramp,slow,27.0,56.0,29,0,0.0,0.0,0,2,ramp,fast,20.0,46.0,26,0,0.0,0.04417,0,0,mainline,slow,21.0,49.0,28,0,0.0,0.041927,0,0,mainline,fast,27.0,54.0,27,0,0.0,0.010382,0,0
maximin_920102,maximin,920102,H1,H1_00154,success,1,0,0,V3>V0>V1>V2,ramp,fast,21.0,51.0,30,15,0.5,1.361369,5,10,ramp,slow,26.0,53.0,27,3,0.1111111111111111,0.043994,0,0,mainline,slow,26.0,54.0,28,1,0.0357142857142857,0.208569,1,4,mainline,fast,21.0,50.0,29,6,0.2068965517241379,0.414104,2,8
maximin_920102,maximin,920102,H1,H1_00155,success,1,0,0,V3>V0>V1>V2,ramp,fast,19.0,49.0,30,3,0.1,0.625904,3,6,ramp,slow,25.0,52.0,27,0,0.0,0.043907,0,0,mainline,slow,25.0,53.0,28,0,0.0,0.01611,0,0,mainline,fast,20.0,48.0,28,1,0.0357142857142857,0.218526,1,5
maximin_920102,maximin,920102,H1,H1_00156,success,1,0,0,V2>V1>V0>V3,ramp,slow,24.0,51.0,27,10,0.3703703703703703,0.043799,0,0,ramp,fast,19.0,49.0,30,3,0.1,0.514794,0,4,mainline,fast,20.0,48.0,28,1,0.0357142857142857,0.204352,1,6,mainline,slow,25.0,52.0,27,1,0.037037037037037,0.004797,0,0
maximin_920102,maximin,920102,H1,H1_00157,success,1,0,0,V1>V3>V2>V0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,fast,26.0,52.0,26,0,0.0,0.012758,0,0,mainline,slow,19.0,48.0,29,0,0.0,0.0,0,0
maximin_920102,maximin,920102,H1,H1_00158,success,1,0,0,V1>V3>V2>V0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,fast,26.0,53.0,27,0,0.0,0.012769,0,0,mainline,slow,20.0,47.0,27,0,0.0,0.008112,0,0
maximin_920102,maximin,920102,H1,H1_00159,success,1,0,0,V2>V0>V3>V1,ramp,fast,21.0,48.0,27,0,0.0,0.018046,0,0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.6,1,1,mainline,fast,20.0,46.0,26,0,0.0,0.04417,0,0,mainline,slow,26.0,52.0,26,1,0.0384615384615384,0.043907,0,0
maximin_920102,maximin,920102,H1,H1_00160,success,1,0,0,V2>V0>V1>V3,ramp,slow,20.0,48.0,28,0,0.0,0.040672,0,0,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2
maximin_920102,maximin,920102,H1,H1_00161,success,1,0,0,V3>V1>V2>V0,ramp,fast,29.0,59.0,30,0,0.0,0.0,0,0,ramp,slow,18.0,48.0,30,0,0.0,0.0,0,1,mainline,fast,27.0,53.0,26,0,0.0,0.0086,0,0,mainline,slow,17.0,45.0,28,0,0.0,0.042384,0,0
maximin_920102,maximin,920102,H1,H1_00162,success,1,0,0,V2>V1>V0>V3,ramp,slow,25.0,52.0,27,0,0.0,0.043907,0,0,ramp,fast,19.0,48.0,29,4,0.1379310344827586,0.425096,2,5,mainline,fast,20.0,47.0,27,2,0.074074074074074,0.037808,0,3,mainline,slow,25.0,54.0,29,0,0.0,0.0,0,0
maximin_920102,maximin,920102,H1,H1_00163,success,1,0,0,V2>V1>V0>V3,ramp,slow,25.0,52.0,27,10,0.3703703703703703,0.043907,0,0,ramp,fast,20.0,50.0,30,14,0.4666666666666667,1.158593,4,9,mainline,fast,21.0,49.0,28,5,0.1785714285714285,0.23343,1,7,mainline,slow,26.0,53.0,27,0,0.0,0.022735,0,0
maximin_920102,maximin,920102,H1,H1_00164,success,1,0,0,V3>V1>V0>V2,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,ramp,slow,20.0,49.0,29,0,0.0,0.040672,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,2,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0
maximin_920102,maximin,920102,H1,H1_00165,success,1,0,0,V3>V0>V2>V1,ramp,slow,18.0,48.0,30,0,0.0,0.0,0,1,ramp,fast,30.0,60.0,30,0,0.0,0.0,0,0,mainline,fast,27.0,54.0,27,0,0.0,0.024428,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.042756,0,0
maximin_920102,maximin,920102,H1,H1_00166,success,1,0,0,V3>V1>V2>V0,ramp,fast,30.0,60.0,30,0,0.0,0.0,0,0,ramp,slow,19.0,49.0,30,0,0.0,0.0,0,1,mainline,fast,29.0,58.0,29,0,0.0,0.0,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.042756,0,0
maximin_920102,maximin,920102,H1,H1_00167,success,1,0,0,V2>V0>V1>V3,ramp,fast,19.0,48.0,29,2,0.0689655172413793,0.298777,0,1,ramp,slow,24.0,51.0,27,1,0.037037037037037,0.043799,0,0,mainline,fast,19.0,47.0,28,1,0.0357142857142857,0.023434,0,5,mainline,slow,24.0,53.0,29,2,0.0689655172413793,0.441364,2,4
maximin_920102,maximin,920102,H1,H1_00168,success,1,0,0,V3>V0>V2>V1,ramp,slow,19.0,49.0,30,0,0.0,0.0,0,1,ramp,fast,32.0,61.0,29,0,0.0,0.0,0,0,mainline,fast,29.0,59.0,30,0,0.0,0.0,0,0,mainline,slow,19.0,46.0,27,0,0.0,0.042756,0,0
maximin_920102,maximin,920102,H1,H1_00169,success,1,0,0,V2>V1>V0>V3,ramp,fast,27.0,53.0,26,0,0.0,0.010373,0,0,ramp,slow,21.0,49.0,28,0,0.0,0.039821,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,2
maximin_920102,maximin,920102,H1,H1_00170,success,1,0,0,V0>V3>V2>V1,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,ramp,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,2,mainline,fast,26.0,52.0,26,0,0.0,0.012758,0,0,mainline,slow,18.0,48.0,30,0,0.0,0.0,0,0
maximin_920102,maximin,920102,H1,H1_00171,success,1,0,0,V3>V1>V0>V2,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,ramp,slow,20.0,49.0,29,0,0.0,0.040672,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,3,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0
maximin_920102,maximin,920102,H1,H1_00172,success,1,0,0,V2>V0>V1>V3,ramp,slow,19.0,47.0,28,0,0.0,0.041364,0,0,ramp,fast,26.0,52.0,26,0,0.0,0.012758,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,25.0,54.0,29,1,0.0344827586206896,0.2,1,2
maximin_920102,maximin,920102,H1,H1_00173,success,1,0,0,V3>V1>V2>V0,ramp,slow,25.0,54.0,29,0,0.0,0.0,0,0,ramp,fast,19.0,46.0,27,0,0.0,0.027205,0,1,mainline,slow,25.0,51.0,26,0,0.0,0.043799,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0
maximin_920102,maximin,920102,H1,H1_00174,success,1,0,0,V3>V1>V2>V0,ramp,slow,25.0,54.0,29,0,0.0,0.0,0,0,ramp,fast,19.0,46.0,27,0,0.0,0.002445,0,0,mainline,slow,24.0,51.0,27,0,0.0,0.043799,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0
maximin_920102,maximin,920102,H1,H1_00175,success,1,0,0,V2>V1>V3>V0,ramp,slow,25.0,54.0,29,0,0.0,0.0,0,0,ramp,fast,19.0,46.0,27,0,0.0,0.008574,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,25.0,51.0,26,0,0.0,0.043799,0,0
maximin_920102,maximin,920102,H1,H1_00176,success,1,0,0,V2>V0>V1>V3,ramp,slow,21.0,49.0,28,0,0.0,0.040672,0,0,ramp,fast,27.0,53.0,26,0,0.0,0.010373,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,2
maximin_920102,maximin,920102,H1,H1_00177,success,1,0,0,V2>V0>V3>V1,ramp,slow,18.0,48.0,30,0,0.0,0.012817,0,0,ramp,fast,31.0,60.0,29,0,0.0,0.0,0,0,mainline,slow,18.0,46.0,28,0,0.0,0.042756,0,0,mainline,fast,28.0,55.0,27,0,0.0,0.002488,0,0
maximin_920102,maximin,920102,H1,H1_00178,success,1,0,0,V2>V0>V3>V1,ramp,fast,21.0,48.0,27,0,0.0,0.004294,0,1,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,26.0,52.0,26,0,0.0,0.043907,0,0
maximin_920102,maximin,920102,H1,H1_00179,success,1,0,0,V2>V1>V0>V3,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,ramp,slow,19.0,47.0,28,0,0.0,0.041364,0,0,mainline,fast,19.0,45.0,26,0,0.0,0.044123,0,0,mainline,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2
maximin_920102,maximin,920102,H1,H1_00180,success,1,0,0,V1>V2>V3>V0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2,ramp,fast,18.0,45.0,27,0,0.0,0.044123,0,0,mainline,slow,19.0,47.0,28,0,0.0,0.008112,0,0,mainline,fast,26.0,53.0,27,0,0.0,0.012769,0,0
maximin_920102,maximin,920102,H1,H1_00181,success,1,0,0,V1>V2>V3>V0,ramp,slow,27.0,56.0,29,0,0.0,0.0,0,2,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,19.0,48.0,29,0,0.0,0.0,0,0,mainline,fast,26.0,53.0,27,0,0.0,0.012769,0,0
maximin_920102,maximin,920102,H1,H1_00182,success,1,0,0,V2>V1>V0>V3,ramp,fast,26.0,53.0,27,0,0.0,0.012769,0,0,ramp,slow,19.0,48.0,29,0,0.0,0.041364,0,0,mainline,fast,19.0,45.0,26,0,0.0,0.044123,0,0,mainline,slow,25.0,55.0,30,3,0.1,0.6,2,3
maximin_920102,maximin,920102,H1,H1_00183,success,1,0,0,V1>V3>V2>V0,ramp,slow,27.0,55.0,28,0,0.0,0.0,0,1,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,fast,27.0,53.0,26,0,0.0,0.010373,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.041927,0,0
maximin_920102,maximin,920102,H1,H1_00184,success,1,0,0,V3>V1>V2>V0,ramp,slow,24.0,53.0,29,2,0.0689655172413793,0.6,2,2,ramp,fast,19.0,47.0,28,0,0.0,0.017919,0,0,mainline,slow,24.0,51.0,27,2,0.074074074074074,0.043799,0,0,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0
maximin_920102,maximin,920102,H1,H1_00185,success,1,0,0,V2>V1>V3>V0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.2,1,2,ramp,fast,21.0,48.0,27,0,0.0,0.013785,0,1,mainline,fast,20.0,46.0,26,0,0.0,0.04417,0,0,mainline,slow,26.0,52.0,26,0,0.0,0.043907,0,0
maximin_920102,maximin,920102,H1,H1_00186,success,1,0,0,V3>V0>V1>V2,ramp,slow,21.0,49.0,28,0,0.0,0.039821,0,0,ramp,fast,27.0,53.0,26,0,0.0,0.010373,0,0,mainline,slow,26.0,55.0,29,2,0.0689655172413793,0.4,2,5,mainline,fast,20.0,46.0,26,0,0.0,0.04417,0,0
maximin_920102,maximin,920102,H1,H1_00187,success,1,0,0,V3>V1>V2>V0,ramp,fast,32.0,62.0,30,0,0.0,0.0,0,0,ramp,slow,19.0,49.0,30,0,0.0,0.0,0,1,mainline,fast,30.0,59.0,29,0,0.0,0.0,0,0,mainline,slow,19.0,47.0,28,0,0.0,0.043059,0,0
maximin_920102,maximin,920102,H1,H1_00188,success,1,0,0,V3>V0>V1>V2,ramp,fast,19.0,49.0,30,12,0.4,0.959461,3,8,ramp,slow,24.0,51.0,27,1,0.037037037037037,0.043799,0,0,mainline,slow,25.0,53.0,28,1,0.0357142857142857,0.241364,1,4,mainline,fast,19.0,48.0,29,7,0.2413793103448276,0.431088,2,6
maximin_920102,maximin,920102,H1,H1_00189,success,1,0,0,V3>V1>V0>V2,ramp,slow,25.0,52.0,27,0,0.0,0.043907,0,0,ramp,fast,20.0,49.0,29,2,0.0689655172413793,0.398664,1,5,mainline,slow,25.0,53.0,28,1,0.0357142857142857,0.241364,1,4,mainline,fast,20.0,48.0,28,2,0.0714285714285714,0.039399,0,3
maximin_920102,maximin,920102,H1,H1_00190,success,1,0,0,V1>V2>V3>V0,ramp,slow,26.0,55.0,29,1,0.0344827586206896,0.24335,0,1,ramp,fast,19.0,45.0,26,0,0.0,0.044123,0,0,mainline,slow,19.0,48.0,29,0,0.0,0.0,0,0,mainline,fast,26.0,52.0,26,1,0.0384615384615384,0.012758,0,0
maximin_920102,maximin,920102,H1,H1_00191,success,1,0,0,V1>V3>V2>V0,ramp,slow,27.0,55.0,28,1,0.0357142857142857,0.633401,0,2,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,fast,27.0,54.0,27,5,0.1851851851851851,0.010382,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.041364,0,0
maximin_920102,maximin,920102,H1,H1_00192,success,1,0,0,V2>V0>V3>V1,ramp,fast,20.0,48.0,28,0,0.0,0.019403,0,0,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,2,mainline,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,slow,25.0,52.0,27,0,0.0,0.043907,0,0
maximin_920102,maximin,920102,H1,H1_00193,success,1,0,0,V3>V1>V0>V2,ramp,slow,25.0,52.0,27,0,0.0,0.043907,0,0,ramp,fast,19.0,49.0,30,11,0.3666666666666666,0.820425,4,9,mainline,slow,25.0,54.0,29,0,0.0,0.0,0,0,mainline,fast,20.0,48.0,28,1,0.0357142857142857,0.2114,1,6
maximin_920102,maximin,920102,H1,H1_00194,success,1,0,0,V1>V3>V2>V0,ramp,slow,27.0,56.0,29,1,0.0344827586206896,0.2,1,2,ramp,fast,19.0,46.0,27,0,0.0,0.04417,0,0,mainline,fast,27.0,53.0,26,0,0.0,0.010373,0,0,mainline,slow,20.0,48.0,28,0,0.0,0.041364,0,0
maximin_920102,maximin,920102,H1,H1_00195,success,1,0,0,V3>V0>V1>V2,ramp,slow,18.0,46.0,28,0,0.0,0.030252,0,0,ramp,fast,25.0,52.0,27,0,0.0,0.015706,0,0,mainline,slow,25.0,54.0,29,0,0.0,0.0,0,1,mainline,fast,18.0,45.0,27,0,0.0,0.044123,0,0
maximin_920102,maximin,920102,H1,H1_00196,success,1,0,0,V1>V2>V3>V0,ramp,slow,26.0,55.0,29,0,0.0,0.0,0,0,ramp,fast,19.0,45.0,26,0,0.0,0.044123,0,0,mainline,slow,19.0,48.0,29,0,0.0,0.0,0,0,mainline,fast,26.0,53.0,27,0,0.0,0.012769,0,0
